# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v2.0.11                                                     
#!BT DATE                        04-NOV-2021_10:04:01_+0100                                  
#!BT SYSID                       [none]                                                      
#!BT NATOMS                      4                                                           
#!BT NTYPES                      1                                                           
#!BT ATOMSPERTYPE                4                                                           
#!BT NELEC                       2.000000E+00,2.000000E+00                                   
#!BT DX                   a0     5.000000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   2.067069E-01                                                
#!BT BOOSTMASK                   no                                                          
#!BT BOOSTENERGY          Ry     0.000000E+00                                                
#!BT BOOSTKVEC                   0.000000E+00,0.000000E+00,0.000000E+00                      
#!BT EXCITATION                  laser_mono                                                  
#!BT EXCITMASK                   gauss                                                       
#!BT NLASER                      1                                                           
#!BT LASERFREQ            Ry     1.520014E-01                                                
#!BT LASERINT             W/cm^2 1.000000E+07                                                
#!BT LASEREFIELD          E_ry   2.387186E-05                                                
#!BT LASERPOLX                   0.000000E+00                                                
#!BT LASERPOLY                   0.000000E+00                                                
#!BT LASERPOLZ                   1.000000E+00                                                
#!BT LASERSTART           t_ry   0.000000E+00                                                
#!BT LASEREND             t_ry   2.067069E+02                                                
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        atomgroups1                                                 
#!BT NAREAS                      2                                                           
#!BT AREA                        2                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry -2.264660E+01,-8.254905E-14,6.617287E-13                    
#time                 |           x          |           y          |           z          |
 1.256571042564783E+03 -1.049913905148969E-06  8.213263279978992E-04  2.576644890671940E-03
 1.256777749431466E+03 -1.080521116136879E-06  8.087570719583898E-04  2.560078258366478E-03
 1.256984456298148E+03 -1.106953003926492E-06  7.954354134527595E-04  2.541132006420322E-03
 1.257191163164831E+03 -1.129106987463047E-06  7.813786978512775E-04  2.519837826650831E-03
 1.257397870031514E+03 -1.146898952697484E-06  7.666048980800766E-04  2.496229589530068E-03
 1.257604576898197E+03 -1.160261579258304E-06  7.511327791882212E-04  2.470343011577406E-03
 1.257811283764880E+03 -1.169146354840223E-06  7.349814660470072E-04  2.442215864893294E-03
 1.258017990631562E+03 -1.173523500597184E-06  7.181708242323732E-04  2.411887905464965E-03
 1.258224697498245E+03 -1.173382276675738E-06  7.007212231839212E-04  2.379400439887799E-03
 1.258431404364928E+03 -1.168729507838862E-06  6.826534642852387E-04  2.344796927313580E-03
 1.258638111231611E+03 -1.159589952948181E-06  6.639890309421209E-04  2.308122407886754E-03
 1.258844818098294E+03 -1.146006297858548E-06  6.447497334022968E-04  2.269423525638511E-03
 1.259051524964977E+03 -1.128036966946411E-06  6.249579340630390E-04  2.228748937595920E-03
 1.259258231831659E+03 -1.105758748565222E-06  6.046364530284522E-04  2.186148527130739E-03
 1.259464938698342E+03 -1.079265533832086E-06  5.838084428308721E-04  2.141673892919006E-03
 1.259671645565025E+03 -1.048666071312709E-06  5.624975500254150E-04  2.095378202985236E-03
 1.259878352431708E+03 -1.014089310302779E-06  5.407277670669626E-04  2.047315888372016E-03
 1.260085059298390E+03 -9.756768584168185E-07  5.185234392997911E-04  1.997542913688526E-03
 1.260291766165073E+03 -9.335865733817172E-07  4.959092488609436E-04  1.946116529163824E-03
 1.260498473031756E+03 -8.879931847616263E-07  4.729101826573928E-04  1.893095123053299E-03
 1.260705179898439E+03 -8.390804282498721E-07  4.495515005593622E-04  1.838538404001309E-03
 1.260911886765122E+03 -7.870509257656977E-07  4.258587164558902E-04  1.782507223226588E-03
 1.261118593631805E+03 -7.321159003481625E-07  4.018576282797130E-04  1.725063372141579E-03
 1.261325300498487E+03 -6.744980467487949E-07  3.775741408823546E-04  1.666269806775344E-03
 1.261532007365170E+03 -6.144336630597991E-07  3.530344301866750E-04  1.606190381598741E-03
 1.261738714231853E+03 -5.521626071924857E-07  3.282647906244538E-04  1.544889712670837E-03
 1.261945421098536E+03 -4.879381059197385E-07  3.032915569961489E-04  1.482433465108759E-03
 1.262152127965219E+03 -4.220180898073522E-07  2.781413482274257E-04  1.418887970909834E-03
 1.262358834831902E+03 -3.546670725995682E-07  2.528406551662281E-04  1.354320184060103E-03
 1.262565541698584E+03 -2.861587482527739E-07  2.274161059220525E-04  1.288797980921338E-03
 1.262772248565267E+03 -2.167683597065206E-07  2.018944120595833E-04  1.222389542449626E-03
 1.262978955431950E+03 -1.467771575391907E-07  1.763020844214517E-04  1.155163728176871E-03
 1.263185662298633E+03 -7.646771038594125E-08  1.506658041820679E-04  1.087189980930025E-03
 1.263392369165315E+03 -6.120341566884235E-09  1.250120796010961E-04  1.018537856742870E-03
 1.263599076031998E+03  6.398220975256663E-08  9.936729798193492E-05  9.492775559630662E-04
 1.263805782898681E+03  1.335633861287988E-07  7.375785163975463E-05  8.794793830063707E-04
 1.264012489765364E+03  2.023457774669168E-07  4.820988390206626E-05  8.092138046250593E-04
 1.264219196632047E+03  2.700553025647423E-07  2.274940130710806E-05  7.385515808699887E-04
 1.264425903498729E+03  3.364234579805725E-07 -2.597746676369904E-06  6.675633543453444E-04
 1.264632610365412E+03  4.011819747518075E-07 -2.780596245485255E-05  5.963198263507517E-04
 1.264839317232095E+03  4.640751356532746E-07 -5.284992037969791E-05  5.248916652705852E-04
 1.265046024098778E+03  5.248498915477740E-07 -7.770449000278679E-05  4.533493291423887E-04
 1.265252730965461E+03  5.832662317573067E-07 -1.023449027680693E-04  3.817630639581246E-04
 1.265459437832144E+03  6.390937699052301E-07 -1.267467824363857E-04  3.102028803826446E-04
 1.265666144698826E+03  6.921099284795673E-07 -1.508859141647329E-04  2.387384366383234E-04
 1.265872851565509E+03  7.421089023296190E-07 -1.747386724500283E-04  1.674389039703801E-04
 1.266079558432192E+03  7.888910147357819E-07 -1.982817366970163E-04  9.637319112366160E-05
 1.266286265298875E+03  8.322740256971883E-07 -2.214920852675863E-04  2.560949263802415E-05
 1.266492972165558E+03  8.720886519597570E-07 -2.443474236439000E-04 -4.478453738408851E-05
 1.266699679032240E+03  9.081773946206795E-07 -2.668256520744673E-04 -1.147417382094635E-04
 1.266906385898923E+03  9.404028311621460E-07 -2.889052344377894E-04 -1.841959458473028E-04
 1.267113092765606E+03  9.686372450801173E-07 -3.105652875436898E-04 -2.530814678292362E-04
 1.267319799632289E+03  9.927720121538641E-07 -3.317851600924237E-04 -3.213335248398137E-04
 1.267526506498971E+03  1.012715603820880E-06 -3.525449773417618E-04 -3.888883908043600E-04
 1.267733213365654E+03  1.028389377211170E-06 -3.728253983463635E-04 -4.556830148571902E-04
 1.267939920232337E+03  1.039739306207821E-06 -3.926075041434524E-04 -5.216556394006371E-04
 1.268146627099020E+03  1.046722548636581E-06 -4.118731353207658E-04 -5.867453755347773E-04
 1.268353333965703E+03  1.049317869927791E-06 -4.306046861450071E-04 -6.508924627040166E-04
 1.268560040832386E+03  1.047522310670956E-06 -4.487851023952687E-04 -7.140385029589735E-04
 1.268766747699068E+03  1.041345544905425E-06 -4.663981216802596E-04 -7.761261722124007E-04
 1.268973454565751E+03  1.030822517122942E-06 -4.834281056706550E-04 -8.370995919020543E-04
 1.269180161432434E+03  1.015998183362399E-06 -4.998599540828150E-04 -8.969041395419725E-04
 1.269386868299117E+03  9.969404857201880E-07 -5.156794603303976E-04 -9.554865945202601E-04
 1.269593575165800E+03  9.737337194337670E-07 -5.308730361010985E-04 -1.012795299836954E-03
 1.269800282032483E+03  9.464757084742814E-07 -5.454277173820696E-04 -1.068780072627771E-03
 1.270006988899165E+03  9.152873126083705E-07 -5.593315338105361E-04 -1.123392355529278E-03
 1.270213695765848E+03  8.802972359944761E-07 -5.725729947755868E-04 -1.176585139386866E-03
 1.270420402632531E+03  8.416556021018096E-07 -5.851414008205342E-04 -1.228313112812607E-03
 1.270627109499214E+03  7.995247450764964E-07 -5.970270372882812E-04 -1.278532699447256E-03
 1.270833816365896E+03  7.540790321058921E-07 -6.082206097350960E-04 -1.327202041452700E-03
 1.271040523232579E+03  7.055130097910478E-07 -6.187138938615937E-04 -1.374281284604486E-03
 1.271247230099262E+03  6.540268771004776E-07 -6.284993634310145E-04 -1.419732060802379E-03
 1.271453936965945E+03  5.998393106665389E-07 -6.375701008283743E-04 -1.463518183880528E-03
 1.271660643832628E+03  5.431783947074109E-07 -6.459202476542270E-04 -1.505605187827791E-03
 1.271867350699310E+03  4.842785727987575E-07 -6.535446094193330E-04 -1.545960614394267E-03
 1.272074057565993E+03  4.233898138750192E-07 -6.604387312277975E-04 -1.584554129946691E-03
 1.272280764432676E+03  3.607612484302081E-07 -6.665991874159336E-04 -1.621357210734120E-03
 1.272487471299359E+03  2.966551804206574E-07 -6.720230991409303E-04 -1.656343392083428E-03
 1.272694178166042E+03  2.313380811358456E-07 -6.767084593788733E-04 -1.689488266051783E-03
 1.272900885032725E+03  1.650779459794194E-07 -6.806542317332076E-04 -1.720769514674932E-03
 1.273107591899407E+03  9.815363455345505E-08 -6.838599905150881E-04 -1.750167052678623E-03
 1.273314298766090E+03  3.083928135083625E-08 -6.863261737067612E-04 -1.777662670418437E-03
 1.273521005632773E+03 -3.658371738879396E-08 -6.880541166748418E-04 -1.803240433282117E-03
 1.273727712499456E+03 -1.038364558780813E-07 -6.890457468689241E-04 -1.826886477994011E-03
 1.273934419366139E+03 -1.706435064363632E-07 -6.893040025051202E-04 -1.848589222562072E-03
 1.274141126232821E+03 -2.367251070722887E-07 -6.888325820720937E-04 -1.868339215024775E-03
 1.274347833099504E+03 -3.018121219611203E-07 -6.876357914654899E-04 -1.886129087842748E-03
 1.274554539966187E+03 -3.656317488776040E-07 -6.857189599059854E-04 -1.901953783687199E-03
 1.274761246832870E+03 -4.279202663326487E-07 -6.830880396535282E-04 -1.915810253554197E-03
 1.274967953699553E+03 -4.884203796962083E-07 -6.797496824201603E-04 -1.927697725683074E-03
 1.275174660566235E+03 -5.468775228223421E-07 -6.757115364334815E-04 -1.937617625108311E-03
 1.275381367432918E+03 -6.030532624379248E-07 -6.709817426339371E-04 -1.945573364347877E-03
 1.275588074299601E+03 -6.567103802979091E-07 -6.655692735376262E-04 -1.951570719078280E-03
 1.275794781166284E+03 -7.076279224804694E-07 -6.594839519141150E-04 -1.955617390398510E-03
 1.276001488032967E+03 -7.555953907001367E-07 -6.527360665455486E-04 -1.957723253458808E-03
 1.276208194899649E+03 -8.004110050308100E-07 -6.453368306696125E-04 -1.957900371349890E-03
 1.276414901766332E+03 -8.418932253562161E-07 -6.372981093326660E-04 -1.956162631170265E-03
 1.276621608633015E+03 -8.798673682974822E-07 -6.286322841822433E-04 -1.952526162632998E-03
 1.276828315499698E+03 -9.141771926124420E-07 -6.193526346166632E-04 -1.947008959068251E-03
 1.277035022366381E+03 -9.446824691394795E-07 -6.094729500348935E-04 -1.939631007380145E-03
 1.277241729233064E+03 -9.712538115991265E-07 -5.990076159856762E-04 -1.930414337663563E-03
 1.277448436099746E+03 -9.937847629259977E-07 -5.879718005963754E-04 -1.919382700562031E-03
 1.277655142966429E+03 -1.012178991288692E-06 -5.763810776444185E-04 -1.906561816139630E-03
 1.277861849833112E+03 -1.026361164946366E-06 -5.642516604920275E-04 -1.891979171502943E-03
 1.278068556699795E+03 -1.036273388876907E-06 -5.516004340552546E-04 -1.875664051210351E-03
 1.278275263566478E+03 -1.041871826146235E-06 -5.384446206076756E-04 -1.857647439922932E-03
 1.278481970433160E+03 -1.043137061174093E-06 -5.248020648712872E-04 -1.837961953929798E-03
 1.278688677299843E+03 -1.040060965351586E-06 -5.106911534933778E-04 -1.816641903697503E-03
 1.278895384166526E+03 -1.032659564970118E-06 -4.961305276816000E-04 -1.793722988658210E-03
 1.279102091033209E+03 -1.020964344178310E-06 -4.811394656561911E-04 -1.769242621843760E-03
 1.279308797899891E+03 -1.005024326872217E-06 -4.657375984665922E-04 -1.743239505424676E-03
 1.279515504766574E+03 -9.849099669168027E-07 -4.499447862071077E-04 -1.715753697584876E-03
 1.279722211633257E+03 -9.607028950142649E-07 -4.337814605452243E-04 -1.686826704522985E-03
 1.279928918499940E+03 -9.325080014832565E-07 -4.172682286213072E-04 -1.656501009781238E-03
 1.280135625366623E+03 -9.004427710124219E-07 -4.004259663222449E-04 -1.624820553173264E-03
 1.280342332233306E+03 -8.646409916934772E-07 -3.832759989159270E-04 -1.591830212787013E-03
 1.280549039099988E+03 -8.252551673137987E-07 -3.658396912570397E-04 -1.557575859522081E-03
 1.280755745966671E+03 -7.824473691186995E-07 -3.481386956475830E-04 -1.522104552456545E-03
 1.280962452833354E+03 -7.363987464259480E-07 -3.301949626672126E-04 -1.485463967047440E-03
 1.281169159700037E+03 -6.873014797292853E-07 -3.120303989842352E-04 -1.447702839556151E-03
 1.281375866566720E+03 -6.353594699248788E-07 -2.936672058273834E-04 -1.408870613298372E-03
 1.281582573433402E+03 -5.807926122258777E-07 -2.751276917043658E-04 -1.369017328961390E-03
 1.281789280300085E+03 -5.238261842066549E-07 -2.564340893617355E-04 -1.328193834441139E-03
 1.281995987166768E+03 -4.647008999825175E-07 -2.376088793691892E-04 -1.286451374941412E-03
 1.282202694033451E+03 -4.036634315696119E-07 -2.186744790576217E-04 -1.243841807483289E-03
 1.282409400900134E+03 -3.409682776123191E-07 -1.996532240479610E-04 -1.200417336284702E-03
 1.282616107766816E+03 -2.768802360719747E-07 -1.805675921834473E-04 -1.156230547305881E-03
 1.282822814633499E+03 -2.116646484751072E-07 -1.614398513142783E-04 -1.111334317909741E-03
 1.283029521500182E+03 -1.455977347575299E-07 -1.422921826254527E-04 -1.065781634854487E-03
 1.283236228366865E+03 -7.895487641462751E-08 -1.231467651630396E-04 -1.019625792348602E-03
 1.283442935233548E+03 -1.201608057499470E-08 -1.040254582977143E-04 -9.729199239636786E-04
 1.283649642100230E+03  5.493604149364728E-08 -8.495001539471055E-05 -9.257173043230462E-04
 1.283856348966913E+03  1.216229534861668E-07 -6.594202849358228E-05 -8.780711283831570E-04
 1.284063055833596E+03  1.877620796619794E-07 -4.702270712020522E-05 -8.300342460471008E-04
 1.284269762700279E+03  2.530771787689901E-07 -2.821312110906031E-05 -7.816596074006486E-04
 1.284476469566962E+03  3.172937752538019E-07 -9.534023503756081E-06 -7.329996061682559E-04
 1.284683176433645E+03  3.801403174463758E-07  8.994230905398503E-06 -6.841064209697316E-04
 1.284889883300327E+03  4.413541034864465E-07  2.735148679931996E-05 -6.350319543310691E-04
 1.285096590167010E+03  5.006752736846920E-07  4.551803980261856E-05 -5.858273950375961E-04
 1.285303297033693E+03  5.578537169981246E-07  6.347456645746426E-05 -5.365437211601404E-04
 1.285510003900376E+03  6.126480158741288E-07  8.120203685466747E-05 -4.872311973139989E-04
 1.285716710767059E+03  6.648244124107805E-07  9.868196724249607E-05 -4.379394686872357E-04
 1.285923417633741E+03  7.141630113949304E-07  1.158962204662254E-04 -3.887176524011089E-04
 1.286130124500424E+03  7.604529024263229E-07  1.328271039025287E-04 -3.396139769874606E-04
 1.286336831367107E+03  8.034982954541192E-07  1.494574878666120E-04 -2.906760273934663E-04
 1.286543538233790E+03  8.431162257238611E-07  1.657706020506991E-04 -2.419505165404105E-04
 1.286750245100473E+03  8.791375485373010E-07  1.817502732370516E-04 -1.934833010454928E-04
 1.286956951967155E+03  9.114102432761229E-07  1.973808446940820E-04 -1.453193292528607E-04
 1.287163658833838E+03  9.397949689571305E-07  2.126471277883114E-04 -9.750254549212343E-05
 1.287370365700521E+03  9.641718570208013E-07  2.275345799260542E-04 -5.007601116723689E-05
 1.287577072567204E+03  9.844353989763022E-07  2.420291636607995E-04 -3.081580194160869E-06
 1.287783779433887E+03  1.000497491077112E-06  2.561174157977611E-04  4.343981211263138E-05
 1.287990486300570E+03  1.012288770141367E-06  2.697865193480558E-04  8.944838439505860E-05
 1.288197193167252E+03  1.019753941733370E-06  2.830241910385654E-04  1.349055747399148E-04
 1.288403900033935E+03  1.022858487687017E-06  2.958187896685596E-04  1.797737959944354E-04
 1.288610606900618E+03  1.021584303373402E-06  3.081593301052030E-04  2.240168351685914E-04
 1.288817313767301E+03  1.015931307080109E-06  3.200353953152074E-04  2.675995827570638E-04
 1.289024020633984E+03  1.005920292840301E-06  3.314372619957487E-04  3.104881475836689E-04
 1.289230727500666E+03  9.915882870359383E-07  3.423558830800900E-04  3.526499877526271E-04
 1.289437434367349E+03  9.729916108369707E-07  3.527827857389728E-04  3.940537098726126E-04
 1.289644141234032E+03  9.502044235887297E-07  3.627102749505011E-04  4.346693276054035E-04
 1.289850848100715E+03  9.233161613053653E-07  3.721312892579865E-04  4.744680592519973E-04
 1.290057554967397E+03  8.924345848981829E-07  3.810393691947205E-04  5.134224893200689E-04
 1.290264261834080E+03  8.576830197171148E-07  3.894288971004072E-04  5.515065108981049E-04
 1.290470968700763E+03  8.192007996399298E-07  3.972948194683098E-04  5.886953419431480E-04
 1.290677675567446E+03  7.771444892057389E-07  4.046327812948449E-04  6.249656599788315E-04
 1.290884382434129E+03  7.316846541982613E-07  4.114392359963149E-04  6.602952612666080E-04
 1.291091089300812E+03  6.830075527375357E-07  4.177111373521349E-04  6.946634945283677E-04
 1.291297796167494E+03  6.313121510004294E-07  4.234462660210061E-04  7.280510147444443E-04
 1.291504503034177E+03  5.768102866454683E-07  4.286431231452581E-04  7.604397201456924E-04
 1.291711209900860E+03  5.197247787691595E-07  4.333007340775220E-04  7.918131261746516E-04
 1.291917916767543E+03  4.602886640725501E-07  4.374189683310004E-04  8.221557637297129E-04
 1.292124623634226E+03  3.987456231868691E-07  4.409983132116061E-04  8.514536611442623E-04
 1.292331330500908E+03  3.353460300559163E-07  4.440398369813097E-04  8.796942378169807E-04
 1.292538037367591E+03  2.703506822854251E-07  4.465454482629837E-04  9.068660199120786E-04
 1.292744744234274E+03  2.040263389346819E-07  4.485175817343841E-04  9.329590212389928E-04
 1.292951451100957E+03  1.366459052576374E-07  4.499592639614834E-04  9.579643830847733E-04
 1.293158157967640E+03  6.848830480521428E-08  4.508743857296809E-04  9.818746459132688E-04
 1.293364864834322E+03 -1.649951286708529E-10  4.512672024642797E-04  1.004683436264613E-03
 1.293571571701005E+03 -6.903028904048369E-08  4.511426649334450E-04  1.026385708463307E-03
 1.293778278567688E+03 -1.378219245395940E-07  4.505064411149839E-04  1.046977520694941E-03
 1.293984985434371E+03 -2.062576562877894E-07  4.493645842594365E-04  1.066456164168979E-03
 1.294191692301054E+03 -2.740527378364277E-07  4.477238228133495E-04  1.084820089609258E-03
 1.294398399167736E+03 -3.409271691623417E-07  4.455915063691479E-04  1.102068667563182E-03
 1.294605106034419E+03 -4.066053129747615E-07  4.429753245220497E-04  1.118202600369906E-03
 1.294811812901102E+03 -4.708134611064452E-07  4.398837069305369E-04  1.133223572869743E-03
 1.295018519767785E+03 -5.332879453590067E-07  4.363255337940608E-04  1.147134085361275E-03
 1.295225226634468E+03 -5.937682807655165E-07  4.323100437776342E-04  1.159938014969565E-03
 1.295431933501151E+03 -6.520043669411280E-07  4.278471972714892E-04  1.171639834644171E-03
 1.295638640367833E+03 -7.077538128896776E-07  4.229472648165013E-04  1.182245037609309E-03
 1.295845347234516E+03 -7.607843990342644E-07  4.176209565605400E-04  1.191760301197400E-03
 1.296052054101199E+03 -8.108759281810762E-07  4.118795823107711E-04  1.200192655692784E-03
 1.296258760967882E+03 -8.578175432205626E-07  4.057346673425283E-04  1.207550343865801E-03
 1.296465467834565E+03 -9.014155253339595E-07  3.991982063523917E-04  1.213842377693723E-03
 1.296672174701247E+03 -9.414862240930688E-07  3.922826599665066E-04  1.219078202723047E-03
 1.296878881567930E+03 -9.778624772138755E-07  3.850006771864746E-04  1.223268462277997E-03
 1.297085588434613E+03 -1.010392146838512E-06  3.773653314871657E-04  1.226424189336062E-03
 1.297292295301296E+03 -1.038934993147222E-06  3.693900772436406E-04  1.228557058369004E-03
 1.297499002167978E+03 -1.063371776410804E-06  3.610884887982157E-04  1.229679678858311E-03
 1.297705709034661E+03 -1.083595758899492E-06  3.524745567471523E-04  1.229804948654584E-03
 1.297912415901344E+03 -1.099518723179926E-06  3.435625354956471E-04  1.228946441646831E-03
 1.298119122768027E+03 -1.111073689941122E-06  3.343667360020853E-04  1.227118441927411E-03
 1.298325829634710E+03 -1.118205204875267E-06  3.249018955556645E-04  1.224335484327231E-03
 1.298532536501393E+03 -1.120882160421388E-06  3.151828371762910E-04  1.220612725719920E-03
 1.298739243368075E+03 -1.119088153700432E-06  3.052244642802575E-04  1.215965935397178E-03
 1.298945950234758E+03 -1.112823088789128E-06  2.950420398659061E-04  1.210411002730367E-03
 1.299152657101441E+03 -1.102109919770555E-06  2.846507449172134E-04  1.203964453489718E-03
