# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v2.0.10                                                     
#!BT DATE                        06-OCT-2021_17:28:04_+0200                                  
#!BT SYSID                       [none]                                                      
#!BT NATOMS                      58                                                          
#!BT NTYPES                      5                                                           
#!BT ATOMSPERTYPE                28,2,4,22,2                                                 
#!BT NELEC                       9.000000E+01,9.000000E+01                                   
#!BT DX                   a0     3.500000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   2.067069E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-07                                                
#!BT BOOSTKVEC                   7.071068E-01,7.071068E-01,0.000000E+00                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry 4.689004E-02,-3.801881E-01,-2.442345E-02                    
#time                 |           x          |           y          |           z          |
 1.306387397435339E+03 -5.008380334739077E-04 -1.191027453772975E-05  2.161489075730161E-04
 1.306594104302022E+03 -4.833735274765716E-04 -9.364058585203949E-06  2.046609588815113E-04
 1.306800811168705E+03 -4.597204336901500E-04 -4.126334280818433E-06  1.917687169800397E-04
 1.307007518035388E+03 -4.290004204145631E-04  4.171348486403659E-06  1.788955038649342E-04
 1.307214224902071E+03 -3.910736921405381E-04  1.447638583856881E-05  1.663354062019992E-04
 1.307420931768753E+03 -3.472490380005133E-04  2.470203435445129E-05  1.532612402429766E-04
 1.307627638635436E+03 -2.998680551884805E-04  3.333637958985447E-05  1.387905848105296E-04
 1.307834345502119E+03 -2.514081482814304E-04  4.079318535166188E-05  1.226975173786032E-04
 1.308041052368802E+03 -2.042731063578232E-04  4.850000115236286E-05  1.050291314261265E-04
 1.308247759235484E+03 -1.604984969777040E-04  5.721189003971006E-05  8.609350936158652E-05
 1.308454466102167E+03 -1.213587963320995E-04  6.575666690616933E-05  6.651322205988158E-05
 1.308661172968850E+03 -8.716080522774144E-05  7.180558198899289E-05  4.723962334832535E-05
 1.308867879835533E+03 -5.754480041543497E-05  7.365813036130930E-05  2.967876200359390E-05
 1.309074586702216E+03 -3.182574979600922E-05  7.081204709824540E-05  1.492020767897284E-05
 1.309281293568898E+03 -9.242066731640630E-06  6.389413738011607E-05  3.366034769757692E-06
 1.309488000435581E+03  1.064551980619471E-05  5.400415309586570E-05 -4.916141748651653E-06
 1.309694707302264E+03  2.835327716121938E-05  4.221819997940468E-05 -9.894127552766835E-06
 1.309901414168947E+03  4.490606236166872E-05  2.949350534570128E-05 -1.143820669716883E-05
 1.310108121035630E+03  6.093730248721285E-05  1.659315850949250E-05 -9.814617440331852E-06
 1.310314827902313E+03  7.626044489780076E-05  4.184844676069499E-06 -6.198953762335396E-06
 1.310521534768995E+03  9.023362827845216E-05 -6.782949658612480E-06 -2.311646045811966E-06
 1.310728241635678E+03  1.023437055323664E-04 -1.501480227500407E-05  2.503158151832829E-07
 1.310934948502361E+03  1.128154658611782E-04 -1.941355651402521E-05  8.338611829708520E-07
 1.311141655369044E+03  1.225988320498750E-04 -1.943892393202473E-05 -6.721964270275937E-08
 1.311348362235727E+03  1.322610123079063E-04 -1.535131705954207E-05 -1.852818046429311E-06
 1.311555069102409E+03  1.414060657510055E-04 -8.431931694030670E-06 -4.377903700468477E-06
 1.311761775969092E+03  1.489629197329034E-04 -1.153129481068493E-06 -7.758519525887658E-06
 1.311968482835775E+03  1.535244339261124E-04  3.575474130657064E-06 -1.204405135224809E-05
 1.312175189702458E+03  1.546074398278210E-04  3.687285595077583E-06 -1.678958569179684E-05
 1.312381896569141E+03  1.529216299309688E-04 -9.188811621596571E-07 -2.130990448561895E-05
 1.312588603435823E+03  1.498064775515701E-04 -7.946328626828869E-06 -2.516552136776901E-05
 1.312795310302506E+03  1.467179364673249E-04 -1.487508760728007E-05 -2.807612772363910E-05
 1.313002017169189E+03  1.451937473176262E-04 -2.099497129487427E-05 -2.980664461171151E-05
 1.313208724035872E+03  1.470879270875289E-04 -2.640837317358091E-05 -3.029572988016982E-05
 1.313415430902555E+03  1.540852858509453E-04 -3.085548940717775E-05 -2.944963824083255E-05
 1.313622137769237E+03  1.673042051669946E-04 -3.362837194270663E-05 -2.723588331344715E-05
 1.313828844635920E+03  1.866698788895102E-04 -3.391685168357972E-05 -2.430950487167932E-05
 1.314035551502603E+03  2.103174437895622E-04 -3.130760599889815E-05 -2.152668504464342E-05
 1.314242258369286E+03  2.358658090259452E-04 -2.582608149126475E-05 -1.937194405933138E-05
 1.314448965235969E+03  2.614559821016854E-04 -1.857247652403693E-05 -1.802770037699283E-05
 1.314655672102652E+03  2.855570241695679E-04 -1.119092831153301E-05 -1.687606701904903E-05
 1.314862378969334E+03  3.069790288201743E-04 -4.425953890552226E-06 -1.447587352079380E-05
 1.315069085836017E+03  3.241021259157637E-04  8.869555236379334E-07 -9.994276568937172E-06
 1.315275792702700E+03  3.351207108001214E-04  3.411252845697543E-06 -4.009941078426255E-06
 1.315482499569383E+03  3.394679066091033E-04  2.882223139599738E-06  2.091756868920908E-06
 1.315689206436066E+03  3.375723594309585E-04  1.006642454948192E-07  6.828626673744537E-06
 1.315895913302748E+03  3.298873500975630E-04 -4.161960373894047E-06  9.441915182466926E-06
 1.316102620169431E+03  3.164722197448178E-04 -9.335417702982518E-06  1.020781007816246E-05
 1.316309327036114E+03  2.971534426396763E-04 -1.529630675722871E-05  1.030094523735148E-05
 1.316516033902797E+03  2.724258894137993E-04 -2.196312635183162E-05  1.047210641554053E-05
 1.316722740769480E+03  2.436924955368028E-04 -2.865756056802393E-05  1.037583895298691E-05
 1.316929447636162E+03  2.128466003036775E-04 -3.495978515311027E-05  9.854664029428778E-06
 1.317136154502845E+03  1.821503266809521E-04 -4.083861024906099E-05  8.921235255431731E-06
 1.317342861369528E+03  1.541886608388207E-04 -4.567756855522465E-05  7.307682334346810E-06
 1.317549568236211E+03  1.305108376753322E-04 -4.856592559615569E-05  4.761171440183926E-06
 1.317756275102894E+03  1.109173646476613E-04 -4.892482952956190E-05  1.151653100453509E-06
 1.317962981969577E+03  9.486087143607130E-05 -4.683930836363315E-05 -3.668420003183348E-06
 1.318169688836259E+03  8.157724608500588E-05 -4.308172390377063E-05 -9.912840279777124E-06
 1.318376395702942E+03  6.965025017428156E-05 -3.837738900569487E-05 -1.747433689278100E-05
 1.318583102569625E+03  5.779573805759358E-05 -3.256628771530767E-05 -2.559120827182529E-05
 1.318789809436308E+03  4.531395260248122E-05 -2.413566157821734E-05 -3.326471078003018E-05
 1.318996516302990E+03  3.191194615972948E-05 -1.154032035055597E-05 -4.012520075936249E-05
 1.319203223169673E+03  1.817393807217182E-05  5.063866372168047E-06 -4.649715009876626E-05
 1.319409930036356E+03  4.862200721315879E-06  2.369769620752527E-05 -5.299766485858740E-05
 1.319616636903039E+03 -7.728138399110129E-06  4.175267617972933E-05 -5.982334828554328E-05
 1.319823343769722E+03 -1.947917411664057E-05  5.700467734720549E-05 -6.692891981995366E-05
 1.320030050636404E+03 -3.047585067775249E-05  6.819801013807636E-05 -7.405778821736528E-05
 1.320236757503087E+03 -4.038135659154007E-05  7.568939408209019E-05 -8.031762321564218E-05
 1.320443464369770E+03 -4.839948241652098E-05  8.055936271267328E-05 -8.448111697462526E-05
 1.320650171236453E+03 -5.447604641013737E-05  8.403005962465127E-05 -8.532142295607573E-05
 1.320856878103136E+03 -5.912464460616773E-05  8.733923989173720E-05 -8.202291389304908E-05
 1.321063584969819E+03 -6.222508341761912E-05  9.097215308923046E-05 -7.460701033820683E-05
 1.321270291836501E+03 -6.388419476351104E-05  9.401942493442172E-05 -6.377293340007611E-05
 1.321476998703184E+03 -6.478346066914054E-05  9.453859960206756E-05 -5.055995210182657E-05
 1.321683705569867E+03 -6.581663846499247E-05  9.063588719365745E-05 -3.643379085333312E-05
 1.321890412436550E+03 -6.818300664249155E-05  8.140917554949612E-05 -2.250118204118537E-05
 1.322097119303233E+03 -7.252608925081838E-05  6.797879546960317E-05 -8.670487559092610E-06
 1.322303826169915E+03 -7.846804771766136E-05  5.280995716810954E-05  5.678889727113445E-06
 1.322510533036598E+03 -8.487258571888978E-05  3.796475794604071E-05  2.082370130629396E-05
 1.322717239903281E+03 -9.082888915849102E-05  2.424163008912794E-05  3.623500499786922E-05
 1.322923946769964E+03 -9.638583893967212E-05  1.108629835433472E-05  5.104573271978372E-05
 1.323130653636647E+03 -1.023866702696136E-04 -3.053460974178357E-06  6.439587819698570E-05
 1.323337360503329E+03 -1.096475054652088E-04 -1.934215779281212E-05  7.520862844209372E-05
 1.323544067370012E+03 -1.181499879969669E-04 -3.727398816649741E-05  8.271089511729945E-05
 1.323750774236695E+03 -1.276498838831339E-04 -5.513976065613102E-05  8.673760329301963E-05
 1.323957481103378E+03 -1.380854472723958E-04 -7.047043189878366E-05  8.756360573064156E-05
 1.324164187970061E+03 -1.491045918127418E-04 -8.019891233390641E-05  8.602627266477564E-05
 1.324370894836743E+03 -1.605616504098892E-04 -8.252518753104621E-05  8.342181716385760E-05
 1.324577601703426E+03 -1.734964535076780E-04 -7.842920781181428E-05  8.096737399612697E-05
 1.324784308570109E+03 -1.894223108101778E-04 -7.066525058457840E-05  7.963487553459131E-05
 1.324991015436792E+03 -2.087566410086117E-04 -6.192566483642636E-05  8.011073453566275E-05
 1.325197722303475E+03 -2.314769688857507E-04 -5.436034848921301E-05  8.232510542379237E-05
 1.325404429170158E+03 -2.576559750920027E-04 -4.900734326235279E-05  8.528308835403439E-05
 1.325611136036840E+03 -2.865173430482149E-04 -4.529585447476947E-05  8.767838674421380E-05
 1.325817842903523E+03 -3.159471107576708E-04 -4.229764977942141E-05  8.817665749042899E-05
 1.326024549770206E+03 -3.432264603225460E-04 -3.931218494751532E-05  8.531441857053540E-05
 1.326231256636889E+03 -3.657136276523157E-04 -3.572648874022866E-05  7.814261006574771E-05
 1.326437963503572E+03 -3.809091264759742E-04 -3.115830616756687E-05  6.648626560861251E-05
 1.326644670370254E+03 -3.870428037988649E-04 -2.519956200780493E-05  5.067182350807983E-05
 1.326851377236937E+03 -3.833722243071769E-04 -1.762875964905763E-05  3.127103961456795E-05
 1.327058084103620E+03 -3.699428830018642E-04 -8.825830285053016E-06  9.274420058488081E-06
 1.327264790970303E+03 -3.474107211254504E-04  5.686722984732384E-07 -1.367729847322544E-05
 1.327471497836985E+03 -3.172773007467933E-04  9.549310859890969E-06 -3.598828248465094E-05
 1.327678204703668E+03 -2.817390493713434E-04  1.704741159180845E-05 -5.669166190177405E-05
 1.327884911570351E+03 -2.436865287617287E-04  2.252567199556577E-05 -7.527172410641547E-05
 1.328091618437034E+03 -2.063574730695600E-04  2.556125209757232E-05 -9.122420870693454E-05
 1.328298325303717E+03 -1.717517451303649E-04  2.610398775831912E-05 -1.037323082976292E-04
 1.328505032170400E+03 -1.399487318106754E-04  2.504814325965388E-05 -1.115576398358145E-04
 1.328711739037082E+03 -1.104790026241129E-04  2.341050138493506E-05 -1.138877190839452E-04
 1.328918445903765E+03 -8.318078026729736E-05  2.148964805326337E-05 -1.111273873250426E-04
 1.329125152770448E+03 -5.788927326796922E-05  1.868805660087958E-05 -1.051575702022169E-04
 1.329331859637131E+03 -3.422320383682925E-05  1.430634602056502E-05 -9.875585863161965E-05
 1.329538566503814E+03 -1.170314580691695E-05  9.148748727649814E-06 -9.412921819954359E-05
 1.329745273370497E+03  1.055881217251753E-05  5.960845379793245E-06 -9.261884871265141E-05
 1.329951980237179E+03  3.352530632252243E-05  7.401852930910557E-06 -9.466753288781340E-05
 1.330158687103862E+03  5.717578155196856E-05  1.380704468301186E-05 -9.973927940738758E-05
 1.330365393970545E+03  8.074630693630930E-05  2.329267069239860E-05 -1.069890337892752E-04
 1.330572100837228E+03  1.032330586962782E-04  3.281135265836843E-05 -1.158778902831809E-04
 1.330778807703910E+03  1.236367558251419E-04  3.934435967589689E-05 -1.258611742730904E-04
 1.330985514570593E+03  1.409351903080974E-04  4.101552704660616E-05 -1.360603225876479E-04
 1.331192221437276E+03  1.547838018093259E-04  3.741250930866524E-05 -1.455424889671465E-04
 1.331398928303959E+03  1.650852947237824E-04  2.910593018129459E-05 -1.534326783401777E-04
 1.331605635170642E+03  1.713833341279725E-04  1.687865775196196E-05 -1.588040910451838E-04
 1.331812342037324E+03  1.735004670927673E-04  1.662310844641190E-06 -1.605373503358667E-04
 1.332019048904007E+03  1.717742277596648E-04 -1.529331339072959E-05 -1.574698139104810E-04
 1.332225755770690E+03  1.671703235402375E-04 -3.284691148025543E-05 -1.493392643784376E-04
 1.332432462637373E+03  1.614293207263459E-04 -4.955468027606491E-05 -1.370211682324707E-04
 1.332639169504056E+03  1.567537517822709E-04 -6.347278407464740E-05 -1.218231905607652E-04
 1.332845876370739E+03  1.546388477408137E-04 -7.303026364724463E-05 -1.053915024100578E-04
 1.333052583237421E+03  1.555728144154445E-04 -7.745449122381620E-05 -8.948997172091022E-05
 1.333259290104104E+03  1.596696261583486E-04 -7.668328194337937E-05 -7.539393004025660E-05
 1.333465996970787E+03  1.672071267192141E-04 -7.090306414869740E-05 -6.347847332237658E-05
 1.333672703837470E+03  1.787869837443085E-04 -6.001194455351744E-05 -5.331215879831805E-05
 1.333879410704153E+03  1.947438374605079E-04 -4.440169475111722E-05 -4.409918889640776E-05
 1.334086117570835E+03  2.150336526302588E-04 -2.575393877940479E-05 -3.523352423866893E-05
 1.334292824437518E+03  2.391238657565159E-04 -6.525360916831424E-06 -2.669912247915338E-05
 1.334499531304201E+03  2.656335734661439E-04  1.094658754946520E-05 -1.893310431568332E-05
 1.334706238170884E+03  2.927881963049120E-04  2.478812573097899E-05 -1.285887755863441E-05
 1.334912945037566E+03  3.186920426431344E-04  3.385516325377091E-05 -9.434677030184524E-06
 1.335119651904249E+03  3.417468732906104E-04  3.833930667557217E-05 -8.795721817250746E-06
 1.335326358770932E+03  3.609349893983690E-04  3.938223243060701E-05 -1.031101864544873E-05
 1.335533065637615E+03  3.752210037915454E-04  3.835908893090600E-05 -1.279560574206015E-05
 1.335739772504298E+03  3.840283577237757E-04  3.665665333113521E-05 -1.496567987334038E-05
 1.335946479370981E+03  3.880563828416519E-04  3.556018030459462E-05 -1.568246708549825E-05
 1.336153186237663E+03  3.885908822419196E-04  3.563004478168708E-05 -1.382938108139206E-05
 1.336359893104346E+03  3.864598706797701E-04  3.583316403243941E-05 -8.720216221721339E-06
 1.336566599971029E+03  3.818866427527795E-04  3.419049455116729E-05 -4.212057820411619E-07
 1.336773306837712E+03  3.750689959346951E-04  2.972245187049527E-05  1.077108348816747E-05
 1.336980013704395E+03  3.667782665552968E-04  2.306560168768845E-05  2.493787841722009E-05
 1.337186720571078E+03  3.586158992722605E-04  1.549428299585376E-05  4.156955692320025E-05
 1.337393427437760E+03  3.520054628805211E-04  7.299004343874760E-06  5.887170252554322E-05
 1.337600134304443E+03  3.469846617021807E-04 -2.395483197858983E-06  7.487510362042329E-05
 1.337806841171126E+03  3.427365629038934E-04 -1.387450259376921E-05  8.833092637459267E-05
 1.338013548037809E+03  3.383282233332327E-04 -2.574570015273503E-05  9.904633048825676E-05
 1.338220254904491E+03  3.328479356749653E-04 -3.623681488745811E-05  1.078072991351070E-04
 1.338426961771174E+03  3.256300873269932E-04 -4.446689035414453E-05  1.149804350478491E-04
 1.338633668637857E+03  3.163832825139740E-04 -5.014035099054626E-05  1.199090958629717E-04
 1.338840375504540E+03  3.049618345611002E-04 -5.335363738273591E-05  1.211323278540004E-04
 1.339047082371223E+03  2.914069968665486E-04 -5.397928345146630E-05  1.167217935647315E-04
 1.339253789237905E+03  2.754985534818219E-04 -5.182606457115879E-05  1.050314007116568E-04
 1.339460496104588E+03  2.560801255710524E-04 -4.745549979146002E-05  8.592005643938416E-05
 1.339667202971271E+03  2.321867310909609E-04 -4.164935821177052E-05  6.080068045518500E-05
 1.339873909837954E+03  2.039784750566057E-04 -3.478725767819268E-05  3.163713465322363E-05
 1.340080616704637E+03  1.725517581859862E-04 -2.690785871217738E-05  2.076820337822138E-07
 1.340287323571320E+03  1.392807299411408E-04 -1.829356908122914E-05 -3.223687870777120E-05
 1.340494030438002E+03  1.050871809011727E-04 -9.579459667508061E-06 -6.423807718229993E-05
 1.340700737304685E+03  7.048355484806645E-05 -1.655938017708358E-06 -9.381905189485840E-05
 1.340907444171368E+03  3.577836568199183E-05  4.151782392214365E-06 -1.190344158720665E-04
 1.341114151038051E+03  1.501806196291255E-06  6.890907743362096E-06 -1.384593101660669E-04
 1.341320857904734E+03 -3.083742532478811E-05  6.817096848965587E-06 -1.511750545251794E-04
 1.341527564771416E+03 -5.856261247880190E-05  4.968485164014158E-06 -1.564931900446889E-04
 1.341734271638099E+03 -7.934464137389352E-05  1.912410925175578E-06 -1.542481057969364E-04
 1.341940978504782E+03 -9.220052666552431E-05 -2.305288064552435E-06 -1.451078778978362E-04
 1.342147685371465E+03 -9.715240955097959E-05 -7.778012832471148E-06 -1.304740724717320E-04
 1.342354392238148E+03 -9.506031323706227E-05 -1.449231404637707E-05 -1.124324319261190E-04
 1.342561099104830E+03 -8.714809823347908E-05 -2.137894159198739E-05 -9.296731047903073E-05
 1.342767805971513E+03 -7.460399493027653E-05 -2.653914469691321E-05 -7.336107233939931E-05
 1.342974512838196E+03 -5.918216237596474E-05 -2.842799880026226E-05 -5.479025894846584E-05
 1.343181219704879E+03 -4.324351734964066E-05 -2.661953355348468E-05 -3.857078496422722E-05
 1.343387926571562E+03 -2.931690701499928E-05 -2.163817123673750E-05 -2.573694720672121E-05
 1.343594633438245E+03 -1.988588068756875E-05 -1.493973829053141E-05 -1.670829407992777E-05
 1.343801340304927E+03 -1.707072745542326E-05 -8.739574834271124E-06 -1.120249110111646E-05
 1.344008047171610E+03 -2.240038487239665E-05 -4.355969958014239E-06 -8.268039255583670E-06
 1.344214754038293E+03 -3.650602642529810E-05 -1.957881104075465E-06 -6.427163069200326E-06
 1.344421460904976E+03 -5.904768065863319E-05 -1.690448803826072E-06 -4.255820936719529E-06
 1.344628167771659E+03 -8.887840734268099E-05 -4.290016775043703E-06 -1.357063022434934E-06
 1.344834874638341E+03 -1.237045166652129E-04 -9.689548803981651E-06  1.697838624976911E-06
 1.345041581505024E+03 -1.605791166980411E-04 -1.597153258137141E-05  4.208926013375691E-06
 1.345248288371707E+03 -1.972335838504938E-04 -2.051222241516992E-05  5.873727260127110E-06
 1.345454995238390E+03 -2.319955527998185E-04 -2.108964788799517E-05  7.039268870558113E-06
 1.345661702105073E+03 -2.631539193461430E-04 -1.693251204304413E-05  8.226161245527414E-06
 1.345868408971755E+03 -2.890760757424393E-04 -9.039867270466129E-06  9.883481763579144E-06
 1.346075115838438E+03 -3.085570790069547E-04  5.763246478940331E-07  1.261366112858750E-05
 1.346281822705121E+03 -3.207889757130544E-04  1.039899656118948E-05  1.712468631582045E-05
 1.346488529571804E+03 -3.251334244198933E-04  1.986255939373516E-05  2.360098406285066E-05
 1.346695236438487E+03 -3.213880991073254E-04  2.850324910980140E-05  3.150666890607695E-05
 1.346901943305169E+03 -3.100828868820710E-04  3.556164801515882E-05  4.007480494609000E-05
 1.347108650171852E+03 -2.922072000420342E-04  4.044754365417624E-05  4.844527081673475E-05
 1.347315357038535E+03 -2.694938523134793E-04  4.335303717345473E-05  5.560104076690608E-05
 1.347522063905218E+03 -2.446227860515918E-04  4.509053014822850E-05  6.068369936515841E-05
 1.347728770771901E+03 -2.205338757051353E-04  4.640014234730261E-05  6.323174810697260E-05
 1.347935477638584E+03 -1.991469939316565E-04  4.796994935268861E-05  6.307977828753919E-05
 1.348142184505266E+03 -1.808381775755541E-04  5.113159473701945E-05  6.051838850432839E-05
 1.348348891371949E+03 -1.654801725783986E-04  5.694161545849452E-05  5.637981352710209E-05
 1.348555598238632E+03 -1.529041893101393E-04  6.485810262213398E-05  5.198032213820161E-05
 1.348762305105315E+03 -1.431738312687308E-04  7.277648233855460E-05  4.801902199566901E-05
