# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v3.0.3                                                      
#!BT DATE                        29-JUN-2022_10:49:34_+0200                                  
#!BT SYSID                       "B302_HIS_CH3"                                              
#!BT NATOMS                      97                                                          
#!BT NTYPES                      5                                                           
#!BT ATOMSPERTYPE                40,44,6,6,1                                                 
#!BT NELEC                       1.360000E+02,1.360000E+02                                   
#!BT DX                   a0     3.000000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   4.134137E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-03                                                
#!BT BOOSTKVEC                   7.071068E-01,0.000000E+00,7.071068E-01                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry 2.482709E+02,3.177657E+02,7.468487E+02                      
#time                 |           x          |           y          |           z          |
 1.359717769039503E+03 -1.128545476177578E-03  2.462811115549357E-03  6.390949394926793E-03
 1.360131182772869E+03 -2.158258621989262E-04  4.232368055681945E-03  9.476324857018881E-03
 1.360544596506234E+03 -2.387671244150624E-04  5.114191938048407E-03  1.151916092987904E-02
 1.360958010239600E+03 -1.232832948772966E-03  5.142892808237320E-03  1.210320321558811E-02
 1.361371423972966E+03 -3.210991893183746E-03  4.885683835368582E-03  1.148422180347097E-02
 1.361784837706331E+03 -5.801871319022212E-03  4.875687024366471E-03  1.071080760425502E-02
 1.362198251439697E+03 -8.004866256982268E-03  5.270252471461845E-03  1.055130641543656E-02
 1.362611665173063E+03 -9.137206094635530E-03  5.655472652222215E-03  1.087592016688177E-02
 1.363025078906428E+03 -9.186021291696989E-03  6.049485302355606E-03  1.109221064939447E-02
 1.363438492639794E+03 -8.317684450929619E-03  6.891869282355856E-03  1.084592723179867E-02
 1.363851906373159E+03 -6.662646161743169E-03  8.159686974408942E-03  1.022700283056110E-02
 1.364265320106525E+03 -4.460959453695068E-03  9.309842837410542E-03  9.398237042660185E-03
 1.364678733839891E+03 -2.257174379991511E-03  9.786993139755396E-03  8.664691964781923E-03
 1.365092147573256E+03 -8.092631867384625E-04  9.485696963167811E-03  8.127609722009765E-03
 1.365505561306622E+03 -2.532239811614545E-04  8.839349058746393E-03  7.711423154660224E-03
 1.365918975039988E+03 -4.379375009762043E-04  8.428281653948488E-03  7.465751970926249E-03
 1.366332388773353E+03 -1.510150960029932E-03  8.137379092886476E-03  7.394338282210811E-03
 1.366745802506719E+03 -3.334468101229504E-03  7.614550818630050E-03  7.580461742918487E-03
 1.367159216240084E+03 -5.181860219551027E-03  7.198049757846547E-03  7.860888965410595E-03
 1.367572629973450E+03 -6.135079966185231E-03  7.145015966841584E-03  8.270115377058573E-03
 1.367986043706816E+03 -5.932214057452256E-03  7.267769660018075E-03  9.015974467274646E-03
 1.368399457440181E+03 -5.029644815095935E-03  7.323400948450853E-03  9.753454589258581E-03
 1.368812871173547E+03 -3.918540324747255E-03  6.902467012366742E-03  9.977581129192004E-03
 1.369226284906912E+03 -2.997245686117367E-03  5.913741954486795E-03  9.519696646407283E-03
 1.369639698640278E+03 -2.613835201998427E-03  4.885631135550739E-03  8.143920265979432E-03
 1.370053112373644E+03 -2.444424968075509E-03  4.362624864995723E-03  5.857199783235956E-03
 1.370466526107009E+03 -2.237188956968339E-03  4.337750559955111E-03  2.979275627239986E-03
 1.370879939840375E+03 -2.141363832691923E-03  4.424164855208801E-03 -1.926832569552062E-04
 1.371293353573740E+03 -2.205147914395411E-03  4.314519866397859E-03 -3.592615533193566E-03
 1.371706767307106E+03 -2.685767580544507E-03  3.886147568721299E-03 -7.304917184228543E-03
 1.372120181040472E+03 -3.430501266393549E-03  3.073893302087072E-03 -1.089985820976835E-02
 1.372533594773837E+03 -3.664084785270916E-03  1.790148588099783E-03 -1.342852802724792E-02
 1.372947008507203E+03 -2.963644321653192E-03  1.706136836219230E-04 -1.436582130838815E-02
 1.373360422240569E+03 -1.374094234677159E-03 -1.360951192680204E-03 -1.367816114691323E-02
 1.373773835973934E+03  1.091638490350988E-03 -2.607241810380856E-03 -1.157818160220359E-02
 1.374187249707300E+03  3.856435575983141E-03 -3.582014724258897E-03 -9.169722245360390E-03
 1.374600663440665E+03  5.937457818333769E-03 -4.203150088642360E-03 -7.557290804697914E-03
 1.375014077174031E+03  6.860178315150733E-03 -4.409061507317347E-03 -6.918863726468771E-03
 1.375427490907397E+03  6.842916766032658E-03 -4.446763722057767E-03 -7.198489405254804E-03
 1.375840904640762E+03  6.302119905654990E-03 -4.701066906818596E-03 -8.165118726196852E-03
 1.376254318374128E+03  5.824591700331894E-03 -5.393155354340706E-03 -9.148420937094670E-03
 1.376667732107494E+03  5.938488994104318E-03 -6.422689979217466E-03 -9.477800425202076E-03
 1.377081145840859E+03  6.632104836398867E-03 -7.587308456095343E-03 -9.043515986036255E-03
 1.377494559574225E+03  7.768781006205927E-03 -8.683922454849835E-03 -8.042067479436810E-03
 1.377907973307590E+03  9.009275723485644E-03 -9.608909612893513E-03 -6.786377147477651E-03
 1.378321387040956E+03  9.668165288729824E-03 -1.022362897316498E-02 -5.664177038624985E-03
 1.378734800774321E+03  9.654900336613537E-03 -1.019259410253426E-02 -4.859341034489262E-03
 1.379148214507687E+03  9.380688245357760E-03 -9.429745201828155E-03 -4.314798535915543E-03
 1.379561628241053E+03  8.985231122323967E-03 -8.282861795009921E-03 -3.731594685632444E-03
 1.379975041974418E+03  8.554854841349879E-03 -7.307440528222742E-03 -2.743274952194952E-03
 1.380388455707784E+03  8.455547442679290E-03 -7.229638180433540E-03 -1.155698978550390E-03
 1.380801869441150E+03  9.225371878585520E-03 -8.327647654198245E-03  7.622427029900791E-04
 1.381215283174515E+03  1.066581273605038E-02 -1.019861767036900E-02  2.888147261842278E-03
 1.381628696907881E+03  1.203152687554621E-02 -1.236374665256790E-02  5.266063049816694E-03
 1.382042110641246E+03  1.298817695490584E-02 -1.416630678528463E-02  7.520125518112764E-03
 1.382455524374612E+03  1.366708716770404E-02 -1.492942872596359E-02  9.247114174399940E-03
 1.382868938107978E+03  1.403326878258326E-02 -1.470461341642704E-02  1.011462042401945E-02
 1.383282351841343E+03  1.369563809402052E-02 -1.376703949080138E-02  9.631863216668535E-03
 1.383695765574709E+03  1.263886289063976E-02 -1.239997313194863E-02  8.106880437821928E-03
 1.384109179308075E+03  1.127772177378006E-02 -1.101915526635366E-02  6.253013984860445E-03
 1.384522593041440E+03  1.009780424922724E-02 -9.888176352831124E-03  4.327211860299940E-03
 1.384936006774806E+03  9.596588280430751E-03 -9.090259816446178E-03  2.566811367046284E-03
 1.385349420508171E+03  9.878109750417252E-03 -8.704442914790889E-03  1.647652032488622E-03
 1.385762834241537E+03  1.053082108427361E-02 -8.868957189577031E-03  1.953348977053793E-03
 1.386176247974902E+03  1.090953131094352E-02 -9.394612114249412E-03  2.967191547895709E-03
 1.386589661708268E+03  1.067155578309098E-02 -9.907608409037039E-03  4.257739979152575E-03
 1.387003075441634E+03  1.021073541323858E-02 -1.005164170391026E-02  5.687422893174698E-03
 1.387416489174999E+03  9.906613134347708E-03 -9.596468782206102E-03  6.610313943042456E-03
 1.387829902908365E+03  9.244121772837843E-03 -8.691942553696208E-03  6.351156783352963E-03
 1.388243316641731E+03  7.411462837296767E-03 -7.479706570165945E-03  4.747367830759686E-03
 1.388656730375096E+03  4.564636251757292E-03 -6.096700766534013E-03  2.115544572006911E-03
 1.389070144108462E+03  1.580816156945275E-03 -4.895917015574014E-03 -6.129924862534608E-04
 1.389483557841827E+03 -5.064203988922600E-04 -3.977535408296262E-03 -2.495021628874383E-03
 1.389896971575193E+03 -1.232935657043299E-03 -3.210419766162431E-03 -3.333738985475065E-03
 1.390310385308559E+03 -8.701343560346686E-04 -2.582847685914658E-03 -3.325612083926899E-03
 1.390723799041924E+03 -6.054340047967344E-06 -2.212577125931148E-03 -2.695753154739577E-03
 1.391137212775290E+03  8.180948670997168E-04 -2.247506078560946E-03 -1.624379215172667E-03
 1.391550626508656E+03  1.207842849083818E-03 -2.536673229030839E-03 -6.573543944341509E-04
 1.391964040242021E+03  1.048234506299650E-03 -2.840147255085412E-03 -3.867549830829375E-04
 1.392377453975387E+03  4.629162392859598E-04 -2.830189655242066E-03 -7.388818734170854E-04
 1.392790867708752E+03 -2.341220920243359E-04 -2.048756339547708E-03 -1.166205002391507E-03
 1.393204281442118E+03 -1.021522830257027E-03 -3.797701065195724E-04 -1.368015301295600E-03
 1.393617695175484E+03 -2.188859609049132E-03  1.784025747838314E-03 -1.590768149867472E-03
 1.394031108908849E+03 -3.710770010314945E-03  4.012097621455268E-03 -2.183432784931938E-03
 1.394444522642215E+03 -5.013724049433677E-03  6.044920335966708E-03 -3.177497187834888E-03
 1.394857936375580E+03 -5.626309185942091E-03  7.690042491617533E-03 -4.289668619207987E-03
 1.395271350108946E+03 -5.788779180448955E-03  8.759586924782070E-03 -5.428093670502676E-03
 1.395684763842312E+03 -5.645073245034382E-03  8.951439340478373E-03 -6.319612755305570E-03
 1.396098177575677E+03 -5.262439727403034E-03  8.466369224720438E-03 -6.615073865532395E-03
 1.396511591309043E+03 -5.013213400246741E-03  7.804863949104401E-03 -6.525171159069032E-03
 1.396925005042409E+03 -5.231177630633965E-03  7.177243930470922E-03 -6.485634522050532E-03
 1.397338418775774E+03 -5.889996066883896E-03  6.748694780810638E-03 -6.587636210269920E-03
 1.397751832509140E+03 -6.888934090454768E-03  7.125029056226140E-03 -6.914506564953626E-03
 1.398165246242505E+03 -8.306312635937729E-03  8.566738950321451E-03 -7.709620399737105E-03
 1.398578659975871E+03 -9.935443999893323E-03  1.062782728570255E-02 -8.898050025663906E-03
 1.398992073709237E+03 -1.140258152611295E-02  1.272682091502020E-02 -9.905694364533701E-03
 1.399405487442602E+03 -1.242590318202019E-02  1.431712145750907E-02 -1.022393765038032E-02
 1.399818901175968E+03 -1.268261066113041E-02  1.510650104313527E-02 -9.792565492034555E-03
 1.400232314909333E+03 -1.211621890192305E-02  1.522161275818235E-02 -8.946781071358600E-03
 1.400645728642699E+03 -1.085516937172315E-02  1.478460783380342E-02 -7.932820397513751E-03
 1.401059142376065E+03 -9.168514017716234E-03  1.378795392724896E-02 -6.555016157790305E-03
 1.401472556109430E+03 -7.491988196022703E-03  1.217745558028582E-02 -4.601594489258787E-03
 1.401885969842796E+03 -6.311795507599527E-03  1.018558402984127E-02 -2.548991633716469E-03
 1.402299383576162E+03 -5.918912902387774E-03  8.156003881651941E-03 -1.164041200468091E-03
 1.402712797309527E+03 -6.150593273645200E-03  6.337731403448288E-03 -5.499697531377024E-04
 1.403126211042893E+03 -6.747798886578948E-03  4.895162780314877E-03 -3.222692334929889E-04
 1.403539624776258E+03 -7.386535654973159E-03  4.008642946644159E-03 -2.274154292081221E-04
 1.403953038509624E+03 -7.585901848983667E-03  3.982105022828364E-03 -5.423289064765413E-05
 1.404366452242990E+03 -7.030609266507781E-03  4.896366383206896E-03  6.633466636003504E-04
 1.404779865976355E+03 -5.863265941826512E-03  6.433515577896287E-03  1.935025031912119E-03
 1.405193279709721E+03 -4.587401743634700E-03  7.995597782041841E-03  3.300796548955987E-03
 1.405606693443086E+03 -3.833034299674409E-03  9.146307704270384E-03  4.106903441993381E-03
 1.406020107176452E+03 -4.010588546975669E-03  9.779871384523631E-03  3.704690672748256E-03
 1.406433520909818E+03 -5.110229415947742E-03  9.725001876063288E-03  1.962151260158862E-03
 1.406846934643183E+03 -6.562996112535302E-03  8.965987143483289E-03 -3.467215242380917E-04
 1.407260348376549E+03 -7.700735120010904E-03  7.881207415209701E-03 -2.575993888399353E-03
 1.407673762109915E+03 -8.501950187280727E-03  6.919208834801793E-03 -4.579498776479340E-03
 1.408087175843280E+03 -9.129021643616397E-03  6.444113903228299E-03 -5.984138410326523E-03
 1.408500589576646E+03 -9.098126920690675E-03  6.433587341916791E-03 -6.156106065077438E-03
 1.408914003310011E+03 -8.062545217200068E-03  6.439278873756393E-03 -4.632333410199863E-03
 1.409327417043377E+03 -6.272666740557042E-03  6.195953154815470E-03 -1.453789850984322E-03
 1.409740830776743E+03 -4.349514268199073E-03  5.730263613372699E-03  2.462641801116661E-03
 1.410154244510108E+03 -2.786333118791617E-03  5.182941309215039E-03  5.779972306868331E-03
 1.410567658243474E+03 -1.684035829782715E-03  4.649094868000248E-03  7.375954257781814E-03
 1.410981071976839E+03 -7.427353496609612E-04  4.009288417591961E-03  7.232616990108909E-03
 1.411394485710205E+03  3.908450736389568E-04  3.192927952454738E-03  6.319296655874496E-03
 1.411807899443571E+03  1.472104726133239E-03  2.332187442618761E-03  5.448305807021825E-03
 1.412221313176936E+03  2.120392875383459E-03  1.523850450610098E-03  5.140935653571432E-03
 1.412634726910302E+03  2.435239786620969E-03  6.514344302672725E-04  5.708298289391678E-03
 1.413048140643667E+03  2.684294844897295E-03 -4.587175429264789E-04  6.994184111704271E-03
 1.413461554377033E+03  2.816095779451189E-03 -1.740246475435470E-03  8.638739562229603E-03
 1.413874968110399E+03  2.907308704777734E-03 -2.969134782631500E-03  1.053819502681108E-02
 1.414288381843764E+03  3.283062798487890E-03 -3.882593918262955E-03  1.257912521680282E-02
 1.414701795577130E+03  3.879857117141228E-03 -4.311007035653347E-03  1.415443097619118E-02
 1.415115209310496E+03  4.272144137360101E-03 -4.104608353145522E-03  1.448705427503683E-02
 1.415528623043861E+03  4.243931438935533E-03 -3.196902148260961E-03  1.340100700974745E-02
 1.415942036777227E+03  3.598281283444749E-03 -1.844570142452540E-03  1.139310589519482E-02
 1.416355450510592E+03  2.449562026413332E-03 -5.197258671501004E-04  9.270838416910010E-03
 1.416768864243958E+03  1.334876604204283E-03  5.426321631603059E-04  7.691124831922025E-03
 1.417182277977324E+03  5.893397048453153E-04  1.154663423733382E-03  6.685465299824500E-03
 1.417595691710689E+03  3.325964492830735E-04  1.304842443971665E-03  5.969515874539866E-03
 1.418009105444055E+03  3.106873867295690E-04  1.380136760701589E-03  5.483632893856338E-03
 1.418422519177421E+03  4.679914582936817E-04  1.633122146074584E-03  5.474777896210981E-03
 1.418835932910786E+03  9.136682568851029E-04  1.952258180665467E-03  5.794165313204758E-03
 1.419249346644152E+03  8.903979127694583E-04  2.134752123424732E-03  5.687482945290867E-03
 1.419662760377517E+03  3.965283138995801E-05  2.104099387054248E-03  4.689986409402991E-03
 1.420076174110883E+03 -8.984557810265414E-04  2.182746118364776E-03  3.045972167797117E-03
 1.420489587844248E+03 -1.336104678614447E-03  2.553584849522395E-03  1.371552461478132E-03
 1.420903001577614E+03 -1.545370077934649E-03  2.830286747496302E-03  3.172569462321917E-04
 1.421316415310980E+03 -1.605301107957757E-03  2.575737450740689E-03  1.550459693362427E-04
 1.421729829044345E+03 -1.362687155875619E-03  1.660899368459923E-03  4.353826553824547E-04
 1.422143242777711E+03 -8.074454229642924E-04  2.463523807136880E-04  7.206308264358086E-04
 1.422556656511077E+03  1.894734083407457E-06 -1.304536903717235E-03  8.935896281627720E-04
 1.422970070244442E+03  6.554252337593880E-04 -2.274086661941510E-03  7.327223798938576E-04
 1.423383483977808E+03  7.063718972801780E-04 -2.314442651993431E-03  2.147650980077742E-05
 1.423796897711173E+03  1.731676744043398E-04 -1.749248771659495E-03 -1.033994083513790E-03
 1.424210311444539E+03 -2.593859936155241E-04 -1.155083704475146E-03 -2.002536054078519E-03
 1.424623725177905E+03  5.204689134075124E-05 -7.945532013309275E-04 -2.625041415512896E-03
 1.425037138911270E+03  6.410809643000448E-04 -7.325936288111734E-04 -3.166194621826435E-03
 1.425450552644636E+03  1.115619613585750E-03 -1.115906989468840E-03 -3.564905136386187E-03
 1.425863966378002E+03  1.879428095236335E-03 -1.857362141322483E-03 -3.451636898034849E-03
 1.426277380111367E+03  3.212051224124934E-03 -2.669581660711629E-03 -2.859905136233465E-03
 1.426690793844733E+03  4.975486654728911E-03 -3.450827266931356E-03 -1.890483507736462E-03
 1.427104207578098E+03  6.646817642860015E-03 -4.300674615080879E-03 -3.970552888858947E-04
 1.427517621311464E+03  7.560109411201665E-03 -5.390247939260462E-03  1.325162300531701E-03
 1.427931035044830E+03  7.690000995893342E-03 -6.590998518220204E-03  2.641164615624803E-03
 1.428344448778195E+03  7.667075392333800E-03 -7.514809630322361E-03  3.288558551048482E-03
 1.428757862511561E+03  8.063495820039179E-03 -8.173754567906144E-03  3.185677155670419E-03
 1.429171276244927E+03  8.768582214145226E-03 -8.662623601310315E-03  1.879361134911051E-03
 1.429584689978292E+03  9.485711284412446E-03 -8.913597588957600E-03 -7.789082847011741E-04
 1.429998103711658E+03  9.921201163308524E-03 -8.910200129093937E-03 -4.430187909861161E-03
 1.430411517445023E+03  9.595932218530834E-03 -8.685586992044136E-03 -8.672063939229702E-03
 1.430824931178389E+03  8.265780858238259E-03 -8.484500603856304E-03 -1.287727513226855E-02
 1.431238344911754E+03  6.321757844403919E-03 -8.567799986622049E-03 -1.638828005980031E-02
 1.431651758645120E+03  4.462051864351224E-03 -8.881944369363737E-03 -1.884123900322265E-02
 1.432065172378486E+03  3.471015638439212E-03 -9.126844184038418E-03 -2.004277841206203E-02
 1.432478586111851E+03  4.176847232429282E-03 -9.315116841946747E-03 -1.966680112343511E-02
 1.432891999845217E+03  6.599918892220558E-03 -9.737766819512217E-03 -1.742521077858328E-02
 1.433305413578583E+03  9.808499873201981E-03 -1.036237459862832E-02 -1.363686553520438E-02
 1.433718827311948E+03  1.285853420100125E-02 -1.097198557857837E-02 -9.362071480154555E-03
 1.434132241045314E+03  1.510625981381963E-02 -1.145900591359350E-02 -5.660226979330218E-03
 1.434545654778679E+03  1.605598760403382E-02 -1.186259399207756E-02 -2.850331058539268E-03
 1.434959068512045E+03  1.542745555886427E-02 -1.218848587137700E-02 -1.034166097952038E-03
 1.435372482245411E+03  1.362737173545270E-02 -1.243630936573936E-02 -4.550961980385182E-04
 1.435785895978776E+03  1.143162685005450E-02 -1.269486895222371E-02 -9.099838460997489E-04
 1.436199309712142E+03  9.513028785590905E-03 -1.291612186474822E-02 -1.598472730051981E-03
 1.436612723445508E+03  8.167897989721951E-03 -1.280967857735504E-02 -1.894664883025143E-03
 1.437026137178873E+03  7.275935563626490E-03 -1.213392085946907E-02 -1.885177193912568E-03
 1.437439550912239E+03  6.644948361923753E-03 -1.099637429871336E-02 -2.083590599340823E-03
 1.437852964645604E+03  6.071093211232892E-03 -9.538971421761744E-03 -2.929293817032885E-03
 1.438266378378970E+03  5.721329057990943E-03 -7.991584137243990E-03 -4.287208987648228E-03
 1.438679792112335E+03  5.710022422277916E-03 -6.448911174345540E-03 -5.578023704288171E-03
 1.439093205845701E+03  5.843659629078957E-03 -4.907217177162693E-03 -6.482760345079441E-03
 1.439506619579067E+03  6.167548269900180E-03 -3.515513420666139E-03 -6.787391985426439E-03
 1.439920033312432E+03  6.706302500020911E-03 -2.274606560320080E-03 -6.178840000529817E-03
 1.440333447045798E+03  7.051427053482939E-03 -1.069245330256763E-03 -4.910423615569925E-03
 1.440746860779164E+03  6.744937548887719E-03  5.519702864376086E-05 -3.556214560376247E-03
 1.441160274512529E+03  5.536129100931930E-03  8.811954342036188E-04 -2.441079000277568E-03
 1.441573688245895E+03  3.485676987907027E-03  1.366997967977568E-03 -1.656589017443366E-03
 1.441987101979260E+03  8.842904662174078E-04  2.067543907230629E-03 -1.413160005768077E-03
 1.442400515712626E+03 -1.913122997024175E-03  3.345269795886452E-03 -1.917835177778215E-03
 1.442813929445992E+03 -4.621971344960230E-03  4.931169577957917E-03 -3.145297394780755E-03
 1.443227343179357E+03 -7.083600856077510E-03  6.394429064869200E-03 -4.669337104132865E-03
 1.443640756912723E+03 -9.042255519801756E-03  7.481323510546645E-03 -5.669285302019489E-03
 1.444054170646089E+03 -1.015926302156345E-02  8.151916262249870E-03 -5.693231330951676E-03
 1.444467584379454E+03 -1.032485063038280E-02  8.482539666090361E-03 -5.152325568928973E-03
